gesture,timestamp,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
close,2026-04-24T15:02:17.429210,0.8150727152824402,0.8234655261039734,0.7534773349761963,0.8167126178741455,0.6987791657447815,0.7720597982406616,0.65561842918396,0.7384216785430908,0.6200605630874634,0.722126841545105,0.716297447681427,0.5993091464042664,0.6877758502960205,0.5025952458381653,0.672443687915802,0.4417427182197571,0.660830020904541,0.3888653516769409,0.7488968372344971,0.5680867433547974,0.722723126411438,0.45644456148147583,0.7075530886650085,0.38678592443466187,0.6947618722915649,0.32828474044799805,0.7839989066123962,0.5607244372367859,0.7658843994140625,0.45040780305862427,0.7534047365188599,0.3850065767765045,0.7402132153511047,0.3284823000431061,0.8220810890197754,0.5723780989646912,0.8258663415908813,0.48677536845207214,0.8260996341705322,0.4308435916900635,0.8237267732620239,0.3782042860984802
close,2026-04-24T15:02:17.472433,0.8150267601013184,0.8225530982017517,0.7536213397979736,0.8155288696289062,0.6997395157814026,0.7718673944473267,0.6564217805862427,0.7377978563308716,0.6203750967979431,0.7213037014007568,0.7169436812400818,0.5988416075706482,0.6881548762321472,0.5025755763053894,0.6725789904594421,0.44212502241134644,0.6608045101165771,0.38897043466567993,0.7492038011550903,0.5672400593757629,0.7231035828590393,0.45588332414627075,0.7078616619110107,0.3865886330604553,0.6948946714401245,0.32823440432548523,0.7841026782989502,0.5597936511039734,0.76628577709198,0.449108362197876,0.7536487579345703,0.38405048847198486,0.7401089668273926,0.32823365926742554,0.8223195672035217,0.5717120170593262,0.8265587687492371,0.48601236939430237,0.8263227939605713,0.42955711483955383,0.8232327699661255,0.37657737731933594
close,2026-04-24T15:02:17.513885,0.8152214884757996,0.8211045265197754,0.7537801265716553,0.8146013617515564,0.6997970342636108,0.7702487707138062,0.6565076112747192,0.7355376482009888,0.6202359199523926,0.7190783023834229,0.7174283862113953,0.5981000661849976,0.6885488033294678,0.5022623538970947,0.6731475591659546,0.4417273998260498,0.6616374850273132,0.388348251581192,0.7496263980865479,0.5663515329360962,0.7232974767684937,0.4550991952419281,0.7081298828125,0.3858466148376465,0.6954673528671265,0.32782477140426636,0.7843703031539917,0.558670699596405,0.7662582397460938,0.44867461919784546,0.7536947727203369,0.38359910249710083,0.7404135465621948,0.32747894525527954,0.8223953247070312,0.5701156854629517,0.8267452716827393,0.48496174812316895,0.8269840478897095,0.4289477467536926,0.824312150478363,0.37622731924057007
close,2026-04-24T15:02:17.555433,0.8154112696647644,0.8163262605667114,0.7546141147613525,0.809360146522522,0.6997007727622986,0.7653486728668213,0.6562238931655884,0.7312093377113342,0.6203340888023376,0.7161791324615479,0.7165141105651855,0.5926253199577332,0.6876105666160583,0.4968956708908081,0.6724951267242432,0.43665918707847595,0.6612910032272339,0.3837129473686218,0.7486192584037781,0.5614594221115112,0.722190260887146,0.45025283098220825,0.7071622610092163,0.3812917172908783,0.6946303844451904,0.32344481348991394,0.7836209535598755,0.554276168346405,0.7658171057701111,0.4450616240501404,0.753227949142456,0.3798035979270935,0.7400127649307251,0.3235892057418823,0.8221422433853149,0.5660510659217834,0.8261289000511169,0.48015502095222473,0.8259313702583313,0.4237934947013855,0.8228484392166138,0.3706543743610382
close,2026-04-24T15:02:17.597555,0.8152144551277161,0.8156577944755554,0.754260778427124,0.8083341121673584,0.7001107335090637,0.7638182640075684,0.656739354133606,0.7298452854156494,0.6202265620231628,0.7142549157142639,0.7166804075241089,0.5926302075386047,0.6877740025520325,0.49639439582824707,0.6723957061767578,0.43588459491729736,0.6607315540313721,0.38263535499572754,0.7491070032119751,0.5613977909088135,0.7227257490158081,0.45009976625442505,0.7073355913162231,0.38091808557510376,0.6942999362945557,0.3230211138725281,0.7840371131896973,0.5539544820785522,0.7658321261405945,0.44348517060279846,0.753092348575592,0.37851130962371826,0.7396137118339539,0.3226735591888428,0.8220930099487305,0.5651668310165405,0.8258307576179504,0.47937530279159546,0.8257924318313599,0.42301875352859497,0.8229854106903076,0.3702988624572754
close,2026-04-24T15:02:17.640429,0.8154192566871643,0.8141144514083862,0.7544443607330322,0.8082123398780823,0.7003266215324402,0.7649499773979187,0.6569585204124451,0.7298370599746704,0.6206834316253662,0.7131611108779907,0.7162522673606873,0.5925514101982117,0.6873685717582703,0.49587324261665344,0.6719462871551514,0.43543732166290283,0.660354495048523,0.3824657201766968,0.7486866116523743,0.5608394145965576,0.7221583127975464,0.4495502710342407,0.7067062258720398,0.3803810477256775,0.6937774419784546,0.3226314187049866,0.7836526036262512,0.5531511306762695,0.7653487324714661,0.4431995153427124,0.7524905800819397,0.37765395641326904,0.739180862903595,0.3214259743690491,0.8218686580657959,0.5642391443252563,0.8256943225860596,0.4785683751106262,0.8255220651626587,0.4220772981643677,0.8226763010025024,0.369140625
close,2026-04-24T15:02:17.682392,0.814151406288147,0.8138142824172974,0.7539161443710327,0.8077471256256104,0.6995405554771423,0.7636491060256958,0.6562284231185913,0.7294846773147583,0.6197316646575928,0.7142284512519836,0.7159239053726196,0.5910794734954834,0.6868617534637451,0.4947253465652466,0.6712210178375244,0.43439579010009766,0.6594467759132385,0.3817555904388428,0.7482221126556396,0.5600807070732117,0.7213820815086365,0.4486567974090576,0.7057148218154907,0.3797267973423004,0.6926145553588867,0.32233262062072754,0.7831538915634155,0.5527273416519165,0.7647457718849182,0.44272416830062866,0.7517615556716919,0.3773983120918274,0.738204300403595,0.32121792435646057,0.8213452696800232,0.5640982985496521,0.8249503970146179,0.47844207286834717,0.824639081954956,0.4220678210258484,0.821523129940033,0.3693046569824219
close,2026-04-24T15:02:17.722416,0.8137029409408569,0.8133411407470703,0.7532150149345398,0.8066385388374329,0.6990237832069397,0.7622369527816772,0.6560006141662598,0.7278249859809875,0.6194378137588501,0.7132146954536438,0.7156303524971008,0.5904793739318848,0.6864964962005615,0.49438509345054626,0.6709674596786499,0.4338933825492859,0.6591971516609192,0.38102108240127563,0.7478617429733276,0.5593984127044678,0.7214775681495667,0.44816380739212036,0.706064760684967,0.3793342709541321,0.6930314898490906,0.3219148814678192,0.7827073931694031,0.5519634485244751,0.76430344581604,0.4422733783721924,0.7513459324836731,0.3773464262485504,0.7378273606300354,0.3212960660457611,0.8208555579185486,0.5631310343742371,0.824469268321991,0.47754451632499695,0.8243947625160217,0.42101991176605225,0.8216006755828857,0.3679475784301758
close,2026-04-24T15:02:17.763716,0.8137092590332031,0.812991201877594,0.7528856992721558,0.8070974349975586,0.6988767981529236,0.7629787921905518,0.655755877494812,0.7285867929458618,0.6188662648200989,0.713193416595459,0.7155920267105103,0.5906055569648743,0.6863420009613037,0.493910551071167,0.6706318855285645,0.43333640694618225,0.6587908267974854,0.3804051876068115,0.7479866743087769,0.5596901178359985,0.7213850021362305,0.4484688937664032,0.7057647705078125,0.37945556640625,0.6927024722099304,0.3218146562576294,0.782822847366333,0.5523579716682434,0.7643705010414124,0.44286584854125977,0.7513299584388733,0.3774588108062744,0.737886369228363,0.3207259476184845,0.8208009004592896,0.5634220838546753,0.8242063522338867,0.47795355319976807,0.8239330649375916,0.42148834466934204,0.8210140466690063,0.3682897090911865
close,2026-04-24T15:02:17.806511,0.8141716718673706,0.8127776384353638,0.7533063292503357,0.807698130607605,0.6987049579620361,0.7633965015411377,0.6556025743484497,0.7286880612373352,0.6191085577011108,0.7137627601623535,0.715469479560852,0.5913037657737732,0.686417281627655,0.4948381185531616,0.670732855796814,0.43392878770828247,0.6588624715805054,0.38110604882240295,0.7476112246513367,0.559726357460022,0.7206976413726807,0.4483790397644043,0.7049431800842285,0.3792508840560913,0.6917137503623962,0.32177653908729553,0.7825095653533936,0.5518820285797119,0.7640117406845093,0.44205817580223083,0.7509727478027344,0.3766452968120575,0.7373772263526917,0.32042068243026733,0.8206979632377625,0.5628851056098938,0.824683427810669,0.47749343514442444,0.8245185017585754,0.4210589528083801,0.8215447664260864,0.3682374954223633
close,2026-04-24T15:02:17.848035,0.8136568665504456,0.8132584095001221,0.753072202205658,0.8070277571678162,0.6987602710723877,0.7632310390472412,0.6556366682052612,0.7291508316993713,0.6191645860671997,0.7141581177711487,0.7154778838157654,0.5905842781066895,0.6864497661590576,0.4943867325782776,0.6708129048347473,0.4337969422340393,0.6589808464050293,0.38096871972084045,0.747732937335968,0.5594404935836792,0.7210001945495605,0.4481266736984253,0.705359160900116,0.3791100084781647,0.6920841336250305,0.3213392496109009,0.7827008962631226,0.5519857406616211,0.7643510699272156,0.4419609308242798,0.7512742877006531,0.3766098618507385,0.7375312447547913,0.3202768862247467,0.8209420442581177,0.5636189579963684,0.8247835040092468,0.4782833158969879,0.824447751045227,0.42174869775772095,0.8212940692901611,0.3688161075115204
close,2026-04-24T15:02:17.891713,0.8141246438026428,0.8124614953994751,0.7529809474945068,0.8064280152320862,0.6982539892196655,0.7629081010818481,0.6555113792419434,0.7288723587989807,0.6195924282073975,0.7142424583435059,0.7156245112419128,0.5910447239875793,0.6864413619041443,0.49480360746383667,0.6708975434303284,0.4341236650943756,0.6591571569442749,0.3811344504356384,0.747890055179596,0.5596727728843689,0.7210087776184082,0.4487531781196594,0.7053312659263611,0.37968671321868896,0.6922500729560852,0.32202792167663574,0.782692551612854,0.5518797039985657,0.7643773555755615,0.4424390196800232,0.7513300180435181,0.3770827651023865,0.7377904653549194,0.32071739435195923,0.820823073387146,0.5626899600028992,0.8245773911476135,0.4776771664619446,0.8242415189743042,0.4215134382247925,0.8210932612419128,0.36871257424354553
close,2026-04-24T15:02:17.937558,0.8140145540237427,0.8140437602996826,0.7538127899169922,0.8083239197731018,0.6996291279792786,0.7647668719291687,0.6566267013549805,0.7300432324409485,0.6198150515556335,0.7143480777740479,0.7159085273742676,0.5916624069213867,0.6868098974227905,0.4953174591064453,0.6711595058441162,0.4344654381275177,0.6593848466873169,0.38129156827926636,0.7479698657989502,0.5605276823043823,0.7210814952850342,0.4492100179195404,0.7055767774581909,0.3799535930156708,0.6925880908966064,0.3219856023788452,0.7829045653343201,0.5528983473777771,0.7644519209861755,0.4427546560764313,0.7516133189201355,0.3772319257259369,0.7381582260131836,0.320742666721344,0.8212474584579468,0.5640372037887573,0.825035572052002,0.4782729744911194,0.8249312043190002,0.4217754602432251,0.8219751715660095,0.3690651059150696
close,2026-04-24T15:02:17.982650,0.8150092363357544,0.8143953680992126,0.7542450428009033,0.8086273074150085,0.6999321579933167,0.7652229070663452,0.6568537354469299,0.7307283878326416,0.620503306388855,0.71328204870224,0.716136634349823,0.5922891497612,0.6871001720428467,0.49536463618278503,0.6715031862258911,0.43443840742111206,0.6597551107406616,0.3809904158115387,0.748371958732605,0.5611875057220459,0.7215012907981873,0.4496924877166748,0.7058168053627014,0.38010090589523315,0.6926858425140381,0.32200542092323303,0.783304750919342,0.5537645816802979,0.7649345993995667,0.44358310103416443,0.7519421577453613,0.3779407739639282,0.7383307814598083,0.32138803601264954,0.8215130567550659,0.5649056434631348,0.8255322575569153,0.47890615463256836,0.8252845406532288,0.42215028405189514,0.8221364617347717,0.36892175674438477
close,2026-04-24T15:02:18.024446,0.8140411376953125,0.8154537081718445,0.752798855304718,0.8097056150436401,0.6986817717552185,0.7659453749656677,0.6558940410614014,0.7316632866859436,0.6198078989982605,0.7154756784439087,0.7155258655548096,0.5926802158355713,0.6864994764328003,0.49565309286117554,0.6706693172454834,0.4349842667579651,0.6586050391197205,0.382111132144928,0.7482020854949951,0.5614597201347351,0.7218011617660522,0.44987112283706665,0.7059990763664246,0.3804420232772827,0.6927090883255005,0.3226075768470764,0.7832092642784119,0.554074227809906,0.7648726105690002,0.4437216520309448,0.7517488598823547,0.37804967164993286,0.7381836771965027,0.32132360339164734,0.8211954832077026,0.5654529929161072,0.8247910737991333,0.4793206453323364,0.8245837092399597,0.42260679602622986,0.8217077851295471,0.3692903518676758
close,2026-04-24T15:02:18.064749,0.8144833445549011,0.815078616142273,0.753170907497406,0.8094948530197144,0.6982873678207397,0.7655642628669739,0.6554452180862427,0.7311569452285767,0.6191393733024597,0.7157597541809082,0.7151387929916382,0.5925776362419128,0.6858794689178467,0.49579334259033203,0.6701397895812988,0.43515780568122864,0.6581511497497559,0.3822088837623596,0.7477351427078247,0.5610687136650085,0.7209379076957703,0.4494595527648926,0.7052260637283325,0.3803257346153259,0.6920072436332703,0.32261770963668823,0.7828439474105835,0.5533292889595032,0.7643241882324219,0.44358447194099426,0.7511630654335022,0.3780738115310669,0.7375825643539429,0.32149383425712585,0.8210904598236084,0.5644420385360718,0.8245325684547424,0.47916024923324585,0.8241716027259827,0.4229027032852173,0.8210951685905457,0.3699203133583069
close,2026-04-24T15:02:18.107356,0.8143138885498047,0.816124677658081,0.7530197501182556,0.8096895217895508,0.6987180113792419,0.7655620574951172,0.6555056571960449,0.7314356565475464,0.6189867854118347,0.7148433923721313,0.7149820327758789,0.5929033756256104,0.6854783296585083,0.49648284912109375,0.6697468757629395,0.4355148673057556,0.6580275297164917,0.3820013403892517,0.7475501298904419,0.5612120032310486,0.7207483649253845,0.449993371963501,0.7051717042922974,0.38056015968322754,0.6922574639320374,0.32223382592201233,0.7827152013778687,0.5534496903419495,0.7642562389373779,0.44339415431022644,0.7512986063957214,0.3780405521392822,0.7378618121147156,0.3215024769306183,0.8210437297821045,0.5645419955253601,0.8246863484382629,0.47870248556137085,0.8245704174041748,0.42207956314086914,0.8217790126800537,0.368893027305603
